date,close
200608,394.57
200609,398.33
200610,398.20
200611,397.85
200614,401.64
200615,403.82
200616,401.49
200617,401.49
200618,401.49
200621,402.09
200622,400.26
200623,398.81
200624,399.42
200625,401.61
200628,399.65
200629,402.31
200630,403.32
200701,404.26
200702,404.21
200705,404.38
200706,404.39
200707,407.49
200708,407.67
200709,408.72
200712,410.91
200713,409.73
200714,410.54
200715,410.30
200716,410.72
200719,411.49
200720,411.96
200721,410.80
200722,410.54
200723,411.29
200726,411.49
200727,412.36
200728,412.70
200729,415.75
200730,419.16
200802,419.44
200803,419.84
200804,419.23
200805,416.22
200806,416.70
200809,418.45
200810,416.89
200811,416.20
200812,416.92
200813,416.63
200816,417.03
200817,416.51
200818,415.07
200819,416.08
200820,417.27
200823,417.54
200824,417.29
200825,416.52
200826,417.81
200827,417.28
200830,417.85
200831,417.38
200901,415.77
200902,416.51
200903,418.63
200906,418.22
200907,421.50
200908,422.40
200909,424.83
200910,424.53
200913,424.45
200914,424.46
200915,424.43
200916,422.14
200917,421.86
200920,419.33
200921,420.46
200922,421.68
200923,423.02
200924,424.08
200927,424.78
200928,428.30
200929,427.50
200930,430.44
201001,426.81
201004,430.70
201005,428.59
201006,427.20
201007,426.54
201008,426.02
201011,424.79
201012,425.51
201013,426.44
201014,426.57
201015,426.76
201018,426.82
201019,425.59
201020,426.11
201021,425.33
201022,426.30
201026,425.41
201027,427.26
201028,426.85
201029,429.07
201030,431.79
201102,430.31
201103,432.92
201104,430.80
201105,429.52
201106,429.60
201109,429.77
201110,429.04
201111,426.09
201112,424.80
201113,426.42
201116,427.71
201117,426.53
201118,426.65
201119,425.51
201120,426.21
201123,425.46
201124,423.32
201125,423.06
201126,421.05
201127,420.97
201130,422.01
201201,423.27
201202,423.29
201203,422.62
201204,421.25
201207,418.20
201208,419.37
201209,417.68
201210,417.76
201211,418.12
201214,416.87
201215,416.66
201216,417.39
201217,417.35
201218,417.33
201221,417.19
201222,418.52
201223,418.23
201224,418.99
201225,418.01
201228,418.12
201229,417.59
201230,418.31
201231,419.12
210101,418.92
